Date,avg_wind_speed_m_s,Mean viral gene copies/L,smoothed,zscore
2023-06-28,8.180856,78677.3333333333,88202.4415584416,-1.1191204499477
2023-06-29,7.885903,65761,87606.1428571429,-1.13875665031205
2023-06-30,8.739493,78330.6666666667,88693.9285714286,-1.11964747382907
2023-07-01,8.191277,90900.3333333333,92863.2619047619,-1.10053829734608
2023-07-02,8.524533,103470,96102.8571428571,-1.08142912086309
2023-07-03,9.777345,112124.5,98412.7142857143,-1.06827202034025
2023-07-04,11.74709,120779,99630.2108843537,-1.0551149198174
2023-07-05,10.857918,101354.5,99755.3469387755,-1.08464523342373
2023-07-06,10.156672,81930,98788.1224489796,-1.11417554703007
2023-07-07,9.07524,86853.1428571429,97287.8469387755,-1.10669108398082
2023-07-08,9.460105,91776.2857142857,95254.5204081633,-1.09920662093156
2023-07-09,8.919446,96699.4285714286,96699.4285714286,-1.09172215788231
2023-07-10,8.382174,101622.571428571,101622.571428571,-1.08423769483306
2023-07-11,7.273378,106545.714285714,104410.217687075,-1.0767532317838
2023-07-12,9.316654,111468.857142857,105062.367346939,-1.06926876873455
2023-07-13,9.5860615,116392,103579.020408163,-1.0617843056853
2023-07-14,7.4838586,106366.666666667,120739.93877551,-1.07702543093132
2023-07-15,7.4759655,96341.3333333333,156545.12244898,-1.09226655617735
2023-07-16,7.490495,86316,174486.142857143,-1.10750768142337
2023-07-17,7.6578326,221749,174563,-0.901614146833186
2023-07-18,8.390935,357182,180134,-0.695720612243003
2023-07-19,9.511028,237056,191199.142857143,-0.878343508702362
2023-07-20,9.265723,116930,207758.428571429,-1.06096640516172
2023-07-21,8.913838,145363.666666667,195054.071428571,-1.0177398050616
2023-07-22,6.992601,173797.333333333,153086.071428571,-0.974513204961487
2023-07-23,7.627856,202231,133222.757142857,-0.931286604861371
2023-07-24,8.466995,132818.5,135464.128571429,-1.03681173514528
2023-07-25,7.581515,63406,138587.376190476,-1.1423368654292
2023-07-26,7.1871104,98012.8,142592.5,-1.08972549026321
2023-07-27,8.193692,132619.6,147479.5,-1.03711411509722
2023-07-28,8.258904,167226.4,163132.428571429,-0.984502739931225
2023-07-29,9.412503,201833.2,189551.285714286,-0.931891364765235
2023-07-30,8.713191,236440,209624.671428571,-0.879279989599245
2023-07-31,9.216989,242389,223352.585714286,-0.870235955742821
2023-08-01,8.521244,248338,227813.338095238,-0.861191921886398
2023-08-02,10.149312,238526.5,223006.928571429,-0.876107964613293
2023-08-03,8.534898,228715,208933.357142857,-0.891024007340188
2023-08-04,7.8288746,198451.666666667,203908.142857143,-0.937032178675689
2023-08-05,6.84594,168188.333333333,207931.285714286,-0.98304035001119
2023-08-06,6.9956756,137925,212990.714285714,-1.02904852134669
2023-08-07,8.539035,207212.5,219086.428571429,-0.923713423712308
2023-08-08,8.272417,276500,225788.238095238,-0.818378326077926
2023-08-09,8.813792,273942.5,233096.142857143,-0.822266394087306
2023-08-10,10.985119,271385,241010.142857143,-0.826154462096686
2023-08-11,9.566204,245364.333333333,244871.642857143,-0.865712671930279
2023-08-12,10.379119,219343.666666667,244680.642857143,-0.905270881763872
2023-08-13,9.27244,193323,246521,-0.944829091597465
2023-08-14,10.305694,234243,250392.714285714,-0.882620003447381
2023-08-15,12.235707,275163,256469.360544218,-0.820410915297297
2023-08-16,11.734769,286825,264750.93877551,-0.802681629226762
2023-08-17,10.317908,298487,275237.448979592,-0.784952343156228
2023-08-18,9.691035,287900.857142857,278365.93877551,-0.80104604535978
2023-08-19,8.843074,277314.714285714,274136.408163265,-0.817139747563333
2023-08-20,22.11135,266728.571428571,266728.571428571,-0.833233449766886
2023-08-21,8.251506,256142.428571429,256142.428571429,-0.849327151970439
2023-08-22,8.597812,245556.285714286,247979.591836735,-0.865420854173992
2023-08-23,9.016375,234970.142857143,242240.06122449,-0.881514556377544
2023-08-24,8.944591,224384,238923.836734694,-0.897608258581097
2023-08-25,11.316194,230761,238030.918367347,-0.887913552932684
2023-08-26,10.738427,237138,239561.306122449,-0.87821884728427
2023-08-27,10.799286,243515,374848.928571429,-0.868524141635856
2023-08-28,7.7304077,249892,643893.785714286,-0.858829435987443
2023-08-29,5.9993587,256269,924017.042857143,-0.849134730339029
2023-08-30,6.9695773,1181983.5,1215218.7,0.558193102806395
2023-08-31,9.702577,2107698,1517498.75714286,1.96552093595182
2023-09-01,10.110847,2191623.8,1830857.21428571,2.0931100730551
2023-09-02,8.060205,2275549.6,2155294.07142857,2.22069921015838
2023-09-03,10.263471,2359475.4,2246357.85714286,2.34828834726167
2023-09-04,6.536171,2443401.2,2104048.57142857,2.47587748436495
2023-09-05,7.095466,2527327,1928884.02857143,2.60346662146823
2023-09-06,8.6651125,1819430,1720864.22857143,1.52727828143451
2023-09-07,8.458355,1111533,1479989.17142857,0.451089941400787
2023-09-08,8.630715,965472,1291858.85714286,0.22903907081698
2023-09-09,10.292904,819411,1156473.28571429,0.00698820023317259
2023-09-10,8.483125,673350,1056802.78571429,-0.215062670350635
2023-09-11,8.218335,1126489,992847.357142857,0.473826967851732
2023-09-12,9.468429,1579628,954775.261904762,1.1627166060541
2023-09-13,7.8922668,1121736.5,942586.5,0.466601926516608
2023-09-14,8.249933,663845,956281.071428572,-0.229512753020883
2023-09-15,7.9212112,698967.333333333,910462.857142857,-0.176117632532858
2023-09-16,8.12514,734089.666666667,805131.857142857,-0.122722512044834
2023-09-17,8.6356945,769212,765774.571428572,-0.0693273915568093
2023-09-18,11.761413,805761.5,792391,-0.0137626049648863
2023-09-19,9.301982,842311,822193.428571429,0.0418021816270367
2023-09-20,8.271088,846235.5,855181.857142857,0.0477684466916751
2023-09-21,9.374864,850160,891356.285714286,0.0537347117563135
2023-09-22,8.570186,907584.333333333,897226.571428572,0.141034697442851
2023-09-23,10.578751,965008.666666667,872792.714285714,0.228334683129389
2023-09-24,9.4752035,1022433,858397,0.315634668815927
2023-09-25,10.536998,846853.5,854039.428571429,0.0487079681109506
2023-09-26,7.429806,671274,829942.952380952,-0.218218732594026
2023-09-27,7.4782047,745465.5,786107.571428572,-0.105428274053289
2023-09-28,9.519324,819657,722533.285714286,0.00736218448744729
2023-09-29,11.665486,738909,675034.5,-0.115395866586428
2023-09-30,11.838524,658161,643611.214285714,-0.238153917660303
2023-10-01,7.016951,577413,636417.142857143,-0.360911968734178
2023-10-02,9.923865,514362,653452.285714286,-0.456765957418218
2023-10-03,7.0001526,451311,681469.095238095,-0.552619946102259
2023-10-04,6.6066623,695107,720467.571428572,-0.181986347504071
2023-10-05,6.499769,938903,770447.714285714,0.188647251094116
2023-10-06,6.153871,935026.666666667,838393.785714286,0.182754211943763
2023-10-07,6.493585,931150.333333333,924305.785714286,0.17686117279341
2023-10-08,8.99508,927274,940962.214285714,0.170968133643058
2023-10-09,10.158473,989984.5,888363.071428572,0.266304473389779
2023-10-10,7.5988884,1052695,850075.738095238,0.3616408131365
2023-10-11,9.673053,811702,826100.214285714,-0.00473149332863083
2023-10-12,7.9968433,570709,816436.5,-0.371103799793762
2023-10-13,6.401448,667015.333333333,773587.142857143,-0.224693018275074
2023-10-14,9.268321,763321.666666667,697552.142857143,-0.0782822367563868
2023-10-15,6.702851,859628,722306.571428572,0.0681285447623007
2023-10-16,5.7270947,690039,847850.428571429,-0.189691031246609
2023-10-17,7.4350567,520450,939039.30952381,-0.447510607255518
2023-10-18,5.281113,984983,995873.214285714,0.258700887016791
2023-10-19,7.5589576,1449516,1018352.14285714,0.9649123812891
2023-10-20,10.222793,1305337.5,1044461.14285714,0.745723402407212
2023-10-21,9.975854,1161159,1131759.14285714,0.526534423525324
2023-10-22,9.055054,1016980.5,1132314.42857143,0.307345444643436
2023-10-23,10.648934,872802,1046127,0.0881564657615481
2023-10-24,8.518867,1131536,972987.30952381,0.481499726109148
2023-10-25,10.095719,988870,912895.357142857,0.264610142286571
2023-10-26,7.8623443,846204,865851.142857143,0.0477205584639936
2023-10-27,7.1200066,793359.666666667,843031.071428572,-0.0326166309437715
2023-10-28,7.161829,740515.333333333,786876.214285714,-0.112953820351536
2023-10-29,8.905044,687671,756200.928571429,-0.193291009759302
2023-10-30,9.577096,713061.5,751005.214285714,-0.154690817856205
2023-10-31,9.665493,738452,759505.30952381,-0.116090625953109
2023-11-01,9.208333,774143,781701.214285714,-0.0618309835981567
2023-11-02,6.8840833,809834,817592.928571429,-0.00757134124320455
2023-11-03,6.3397393,852860.333333333,860511.714285714,0.0578399237398899
2023-11-04,7.035965,895886.666666667,910457.571428572,0.123251188722984
2023-11-05,5.9970546,938913,927889.142857143,0.188662453706079
2023-11-06,6.3374934,1013493,912806.428571429,0.302043533721554
2023-11-07,7.5844855,1088073,898877.707482993,0.415424613737029
2023-11-08,9.059438,896164,886102.979591837,0.123672807828074
2023-11-09,8.39531,704255,874482.244897959,-0.16807899808088
2023-11-10,8.436749,755359.285714286,859507.836734694,-0.090387135547961
2023-11-11,6.0704246,806463.571428572,841179.755102041,-0.0126952730150413
2023-11-12,7.9471264,857567.857142857,857567.857142857,0.0649965895178783
2023-11-13,5.9117393,908672.142857143,908672.142857143,0.142688452050798
2023-11-14,5.2333937,959776.428571429,936144.863945578,0.220380314583717
2023-11-15,10.327801,1010880.71428571,939986.020408163,0.298072177116637
2023-11-16,6.3523045,1061985,920195.612244898,0.375764039649557
2023-11-17,7.984731,947668.333333333,892740.520408163,0.20197284723288
2023-11-18,7.3845654,833351.666666667,857620.744897959,0.0281816548162029
2023-11-19,9.879639,719035,814836.285714286,-0.145609537600474
2023-11-20,7.1292286,716486.5,764387.142857143,-0.149483923259088
2023-11-21,7.073178,713938,720852.238095238,-0.153358308917702
2023-11-22,7.82192,711389.5,684231.571428572,-0.157232694576316
2023-11-23,15.1852865,708841,654525.142857143,-0.16110708023493
2023-11-24,11.389514,642924,674765.357142857,-0.26131813750739
2023-11-25,9.234657,577007,744952.214285714,-0.361529194779851
2023-11-26,10.133277,511090,821824.428571429,-0.461740252052311
2023-11-27,8.400546,858168,905382,0.0659089634157923
2023-11-28,6.019547,1205246,957978.19047619,0.593558178883896
2023-11-29,7.0031123,1249495,979613,0.660828216556258
2023-11-30,8.446394,1293744,970286.428571429,0.72809825422862
2023-12-01,8.966828,1011097.33333333,964026.5,0.298401494649098
2023-12-02,7.577391,728450.666666667,960833.214285714,-0.131295264930423
2023-12-03,6.916353,445804,922946.357142857,-0.560992024509945
2023-12-04,6.303962,814348.5,850365.928571429,-0.000708122072785356
2023-12-05,6.2945175,1182893,912049.738095238,0.559575780364374
2023-12-06,6.6462674,984287,1107997.78571429,0.257642785224209
2023-12-07,7.5257397,785681,1438210.07142857,-0.0442902099159556
2023-12-08,8.25759,1442884,1809659.28571429,0.954830009035646
2023-12-09,7.1067424,2100087,2222345.42857143,1.95395022798725
2023-12-10,7.7646465,2757290,2653159.21428571,2.95307044693885
2023-12-11,7.5919957,3414493,3102100.64285714,3.95219066589045
2023-12-12,10.4473095,4071696,3416794.78571429,4.95131088484205
2023-12-13,6.8719845,3999983.5,3597241.64285714,4.84228915380679
2023-12-14,7.1008973,3928271,3643441.21428571,4.73326742277153
2023-12-15,8.581056,3645743,3601831.10714286,4.30375106752063
2023-12-16,7.1560845,3363215,3472411.32142857,3.87423471226973
2023-12-17,5.91974,3080687,3359312.64285714,3.44471835701883
2023-12-18,5.861159,3123222.25,3262535.07142857,3.50938304706613
2023-12-19,7.31802,3165757.5,3082687.35714286,3.57404773711344
2023-12-20,14.888462,3208292.75,2819769.5,3.63871242716075
2023-12-21,15.597931,3250828,2473781.5,3.70337711720806
2023-12-22,16.083857,2386809,2230577.53571429,2.38984255869517
2023-12-23,10.274531,1522790,2090157.60714286,1.07630800018229
2023-12-24,8.04518,658771,1924745.28571429,-0.237226558330597
2023-12-25,6.5889535,1420794.5,1734340.57142857,0.921248199341333
2023-12-26,6.371988,2182818,1639049.52380952,2.07972295701326
2023-12-27,6.069843,2050406.5,1638872.14285714,1.87842289162752
2023-12-28,6.6380095,1917995,1733808.42857143,1.67712282624177
2023-12-29,5.860918,1719771.66666667,1712380.85714286,1.37577158438603
2023-12-30,9.543234,1521548.33333333,1574589.42857143,1.07442034253029
2023-12-31,5.7178683,1323325,1471814.78571429,0.773069100674554
2024-01-01,10.050628,1270801.5,1404056.92857143,0.693219661733916
2024-01-02,7.5290933,1218278,1351010.02380952,0.613370222793277
2024-01-03,12.810169,1330984,1312674.07142857,0.784712781176546
2024-01-04,7.850969,1443690,1289049.07142857,0.956055339559814
2024-01-05,7.181555,1348443.33333333,1269162.35714286,0.811255528155407
2024-01-06,9.207493,1253196.66666667,1253013.92857143,0.666455716751001
2024-01-07,22.374414,1157950,1231514.64285714,0.521655905346595
2024-01-08,8.083928,1131594.5,1204664.5,0.481588661389128
2024-01-09,8.125005,1105239,1228487.5,0.441521417431661
2024-01-10,13.291974,1180489,1302983.64285714,0.555921072448616
2024-01-11,18.981665,1255739,1428152.92857143,0.670320727465572
2024-01-12,7.8336215,1515204.33333333,1486521.5,1.06477580550135
2024-01-13,7.0564423,1774669.66666667,1478089.35714286,1.45923088353714
2024-01-14,7.2836595,2034135,1471581.21428571,1.85368596157292
2024-01-15,6.279459,1540174.5,1466997.07142857,1.1027369809483
2024-01-16,5.467039,1046214,1405972.11904762,0.351788000323677
2024-01-17,5.5198503,1134932,1288506.35714286,0.486662533131574
2024-01-18,6.2564335,1223650,1114599.78571429,0.621537065939471
2024-01-19,6.042543,1088029.66666667,1095179.92857143,0.415358735751859
2024-01-20,12.847285,952409.333333333,1230246.78571429,0.209180405564247
2024-01-21,13.295582,816789,1357174.57142857,0.00300207537663497
2024-01-22,15.291729,1404235.5,1475963.28571429,0.896074194192818
2024-01-23,7.0246387,1991682,1617194.57142857,1.789146313009
2024-01-24,7.76018,2023426.5,1780868.42857143,1.837406244553
2024-01-25,7.3284583,2055171,1966984.85714286,1.88566617609699
2024-01-26,6.585583,2076648.66666667,2002727.07142857,1.91831783931607
2024-01-27,7.108082,2098126.33333333,1888095.07142857,1.95096950253516
2024-01-28,6.944233,2119604,1778743.35714286,1.98362116575424
2024-01-29,6.0118976,1654431,1674671.92857143,1.27643670431633
2024-01-30,5.852396,1189258,1563091.78571429,0.569252242878433
2024-01-31,10.419375,1257964.5,1444002.92857143,0.673704068757801
2024-02-01,17.864496,1326671,1317405.35714286,0.778155894637169
2024-02-02,9.084602,1295587.66666667,1251081.07142857,0.730901109120752
2024-02-03,7.625583,1264504.33333333,1245030.07142857,0.683646323604335
2024-02-04,18.269815,1233421,1250627.64285714,0.636391538087918
2024-02-05,19.402014,1190161,1267873.78571429,0.570625038738636
2024-02-06,15.378136,1146901,1274366.21428571,0.504858539389354
2024-02-07,12.515778,1297147.5,1270104.92857143,0.733272463210018
2024-02-08,16.874296,1447394,1255089.92857143,0.961686387030682
2024-02-09,8.040958,1341034.66666667,1241897.14285714,0.799992419706208
2024-02-10,9.336938,1234675.33333333,1230526.57142857,0.638298452381734
2024-02-11,9.604397,1128316,1233120.21428571,0.47660448505726
2024-02-12,7.3136196,1097811.5,1249678.07142857,0.430229677396599
2024-02-13,6.654822,1067307,1266034.69047619,0.383854869735938
2024-02-14,8.622695,1315303,1282190.07142857,0.760873565358328
2024-02-15,9.53415,1563299,1298144.21428571,1.13789226098072
2024-02-16,7.3304057,1455531,1343276.46428571,0.974056752384475
2024-02-17,6.2938952,1347763,1417586.82142857,0.810221243788233
2024-02-18,7.3096004,1239995,1481289.5,0.646385735191991
2024-02-19,11.77346,1413737.25,1534384.5,0.910519336014178
2024-02-20,11.715987,1587479.5,1567531.73809524,1.17465293683637
2024-02-21,9.990336,1761221.75,1580731.21428571,1.43878653765855
2024-02-22,8.828622,1934964,1573982.92857143,1.70292013848074
2024-02-23,6.4915905,1687561.66666667,1487480.10714286,1.32680397125518
2024-02-24,6.3391647,1440159.33333333,1321222.75,0.950687804029628
2024-02-25,5.4780903,1192757,1129608.85714286,0.574571636804072
2024-02-26,6.428452,808217.5,912638.428571429,-0.0100288434669243
2024-02-27,8.108113,423678,746717.285714286,-0.59462932373792
2024-02-28,6.713648,419924.5,631845.428571429,-0.600335624138002
2024-02-29,8.281396,416171,568022.857142857,-0.606041924538083
2024-03-01,7.2295337,526113.666666667,520805.357142857,-0.438900354593754
2024-03-02,15.89347,636056.333333333,490192.928571429,-0.271758784649425
2024-03-03,13.881366,745999,479060.357142857,-0.104617214705096
2024-03-04,10.756905,477695,487407.642857143,-0.512509374700699
2024-03-05,8.045063,209391,483370.166666667,-0.920401534696303
2024-03-06,12.195564,341996.5,466947.928571429,-0.718806538638484
2024-03-07,10.873473,474602,438140.928571429,-0.517211542580665
2024-03-08,9.241468,497851.333333333,427811.357142857,-0.481866483275582
2024-03-09,6.5976853,521100.666666667,435959.214285714,-0.446521423970498
2024-03-10,7.384154,544350,443199.857142857,-0.411176364665415
2024-03-11,9.278866,405388,449533.285714286,-0.622434901017124
2024-03-12,7.237926,266426,453642.20952381,-0.833693437368834
2024-03-13,9.745273,392681,455526.628571429,-0.641752860037728
2024-03-14,8.56909,518936,455186.542857143,-0.449812282706623
2024-03-15,11.707124,526613.8,475795,-0.438140021294142
2024-03-16,9.25984,534291.6,517352,-0.426467759881661
2024-03-17,9.134548,541969.4,541969.4,-0.414795498469181
2024-03-18,5.4180183,549647.2,549647.2,-0.4031232370567
2024-03-19,8.152023,557325,557325,-0.391450975644219
2024-03-20,6.765902,565002.8,565002.8,-0.379778714231738
2024-03-21,7.0950813,572680.6,572680.6,-0.368106452819257
2024-03-22,7.177774,580358.4,576580.785714286,-0.356434191406777
2024-03-23,14.48777,588036.2,576703.357142857,-0.344761929994296
2024-03-24,20.258295,595714,610824.885714286,-0.333089668581815
2024-03-25,11.453297,576948.5,678945.371428571,-0.361618130059831
2024-03-26,11.209575,558183,748558.361904762,-0.390146591537846
2024-03-27,6.657877,803853.5,819663.857142857,-0.0166632633273095
2024-03-28,10.03921,1049524,892261.857142857,0.356820064883227
2024-03-29,8.416603,1067649.33333333,952406.214285714,0.384375305818784
2024-03-30,17.862837,1085774.66666667,1000096.92857143,0.411930546754341
2024-03-31,20.92736,1103900,1017479.78571429,0.439485787689898
2024-04-01,8.519584,997959,1004554.78571429,0.278427796299183
2024-04-02,8.249263,892018,953239.69047619,0.117369804908469
2024-04-03,6.735458,925533.5,863534.5,0.168322119031004
2024-04-04,9.91023,959049,735439.214285714,0.219274433153539
2024-04-05,18.630476,708443.666666667,683021,-0.161711130683569
2024-04-06,9.415347,457838.333333333,706279.857142857,-0.542696694520677
2024-04-07,7.6362777,207233,675550.642857143,-0.923682258357786
2024-04-08,11.402978,631031.5,590833.357142857,-0.279397843783658
2024-04-09,7.522902,1054830,534450.690476191,0.364886570790469
2024-04-10,7.330179,710429,506402.642857143,-0.158692905455303
2024-04-11,6.249035,366028,506689.214285714,-0.682272381701076
2024-04-12,13.674684,313765,527868.642857143,-0.761725792600094
2024-04-13,14.9946375,261502,569940.928571429,-0.841179203499113
2024-04-14,9.005025,209239,667329.071428572,-0.920632614398131
2024-04-15,9.330844,779287.5,820033.071428572,-0.0540099998741072
2024-04-16,8.071504,1349336,927793.166666667,0.812612614649917
2024-04-17,7.3876452,1392146,990609.357142857,0.877694996460891
2024-04-18,7.7982,1434956,1008481.64285714,0.942777378271866
2024-04-19,8.543771,1068085.66666667,943704.642857143,0.385038646454076
2024-04-20,8.263751,701215.333333333,796278.357142857,-0.172700085363714
2024-04-21,7.3327746,334345,649382.928571429,-0.730438817181504
2024-04-22,8.463807,325848.5,503018.357142857,-0.743355716435345
2024-04-23,9.803895,317352,409321.119047619,-0.756272615689186
2024-04-24,11.0226965,363878,368291.214285714,-0.685540943272989
2024-04-25,12.098957,410404,379928.642857143,-0.614809270856791
2024-04-26,15.970032,412205,402995.642857143,-0.612071280442366
2024-04-27,10.427963,414006,437492.214285714,-0.60933329002794
2024-04-28,7.66351,415807,503441.5,-0.606595299613514
2024-04-29,8.332279,487317.5,600843.5,-0.497880661339893
2024-04-30,9.8812275,558828,691219.581632653,-0.389166023066272
2024-05-01,9.103937,825523,774569.744897959,0.016280036664583
2024-05-02,9.102139,1092218,850893.989795919,0.421726096395438
2024-05-03,9.352639,1044837.57142857,910233.816326531,0.349695469377141
2024-05-04,11.000314,997457.142857143,952589.224489796,0.277664842358843
2024-05-05,16.454536,950076.714285714,950076.714285714,0.205634215340545
2024-05-06,10.390529,902696.285714286,902696.285714286,0.133603588322247
2024-05-07,11.471843,855315.857142857,863720.727891156,0.0615729613039489
2024-05-08,13.459244,807935.428571429,833150.040816327,-0.0104576657143489
2024-05-09,9.628173,760555,810984.224489796,-0.0824882927326469
2024-05-10,8.268377,772008.666666667,784546.979591837,-0.065075727744662
2024-05-11,10.995227,783462.333333333,753838.306122449,-0.047663162756677
2024-05-12,7.8279595,794916,718858.204081633,-0.0302505977686921
2024-05-13,8.935273,717635.571428572,679606.673469388,-0.147737034554524
2024-05-14,8.193826,640355.142857143,627678.843537415,-0.265223471340357
2024-05-15,7.8072476,563074.714285714,563074.714285714,-0.382709908126189
2024-05-16,9.634776,485794.285714286,485794.285714286,-0.500196344912021
2024-05-17,9.780457,408513.857142857,429281.989795918,-0.617682781697853
2024-05-18,10.593717,331233.428571429,393537.826530612,-0.735169218483685
2024-05-19,9.163108,253953,388864.224489796,-0.852655655269518
2024-05-20,9.622731,322049.5,415261.183673469,-0.749131188719855
2024-05-21,8.31704,390146,445921.804081633,-0.645606722170193
2024-05-22,9.047834,530359.5,480846.085714286,-0.432445578931391
2024-05-23,11.088608,670573,520034.028571429,-0.219284435692589
2024-05-24,10.04459,623138.2,542717.5,-0.291397721483928
2024-05-25,10.859889,575703.4,548896.5,-0.363511007275267
2024-05-26,8.939702,528268.6,538331.428571429,-0.435624293066607
2024-05-27,9.246244,480833.8,511022.285714286,-0.507737578857946
