Date,avg_wind_speed_m_s,Mean viral gene copies/L,smoothed,zscore,Mean viral gene copies/ML
2023-12-19,7.74946,8896953,10721926.8571429,0.773806095795882,8.896953
2023-12-20,14.956149,11356374,10841525.7142857,1.22984526814592,11.356374
2023-12-21,14.768542,11303678.5,10917669.5714286,1.22007418291628,11.3036785
2023-12-22,15.96946,11250983,11230789.8571429,1.21030309768664,11.250983
2023-12-23,11.948463,11198287.5,11590630.1428571,1.20053201245699,11.1982875
2023-12-24,9.978444,11145592,11161656.4285714,1.19076092722735,11.145592
2023-12-25,9.183426,13463661,10759778.1428571,1.62058984558264,13.463661
2023-12-26,7.729679,11415835,10384995.2857143,1.24087084905586,11.415835
2023-12-27,8.190237,8353558,10037307.8571429,0.673046849591532,8.353558
2023-12-28,8.6059065,8490530.5,9716715.85714286,0.698445032958558,8.4905305
2023-12-29,7.5355487,8627503,8948590.71428572,0.723843216325585,8.627503
2023-12-30,9.9751005,8764475.5,8654440.42857143,0.749241399692611,8.7644755
2023-12-31,8.100896,8901448,8813639.85714286,0.774639583059637,8.901448
2024-01-01,9.879699,8086785,9035284.25,0.623580353971084,8.086785
2024-01-02,8.386462,9356783,9319373.60714286,0.859070266762023,9.356783
2024-01-03,13.333268,9467954,9665907.92857143,0.879684196150007,9.467954
2024-01-04,9.362619,10042041.25,10074887.2142857,0.986134565707195,10.04204125
2024-01-05,8.755107,10616128.5,10315809.0714286,1.09258493526438,10.6161285
2024-01-06,10.70033,11190215.75,9949149.92857143,1.19903530482157,11.19021575
2024-01-07,25.349981,11764303,9501340.07142857,1.30548567437876,11.764303
2024-01-08,9.577945,9773238,8935864.57142857,0.936291610127406,9.773238
2024-01-09,8.813581,6790169,8252723.42857143,0.383154787345518,6.790169
2024-01-10,14.936637,6333285,7451916.64285714,0.298436879667258,6.333285
2024-01-11,22.030493,6083712.75,6533444.21428572,0.25215984034315,6.08371275
2024-01-12,9.569419,5834140.5,6026276.92857143,0.205882801019042,5.8341405
2024-01-13,8.331312,5584568.25,6040380.21428572,0.159605761694934,5.58456825
2024-01-14,9.961381,5334996,6022991.92857143,0.113328722370826,5.334996
2024-01-15,8.764922,6223067,6077112.10714286,0.277999660704715,6.223067
2024-01-16,7.9427733,6888892,6202740.75,0.401460541102973,6.888892
2024-01-17,5.68761,6211567,6399877.85714286,0.275867268372525,6.211567
2024-01-18,7.6831956,6462554,6668523.42857143,0.322406638309848,6.462554
2024-01-19,7.1571794,6713541,6783007.42857143,0.36894600824717,6.713541
2024-01-20,12.08265,6964528,7331377.42857143,0.415485378184492,6.964528
2024-01-21,12.583581,7215515,8548709.85714286,0.462024748121814,7.215515
2024-01-22,15.120739,7024455,9456338.92857143,0.426597367340241,7.024455
2024-01-23,7.5492244,10727482,10054264.6428571,1.11323270479155,10.727482
2024-01-24,8.998775,14732894,10342487,1.85593790792713,14.732894
2024-01-25,8.4619465,12815957.5,10321006,1.50048915193636,12.8159575
2024-01-26,8.027153,10899021,10006130,1.14504039594559,10.899021
2024-01-27,7.7577405,8982084.5,9492804.71428572,0.789591639954819,8.9820845
2024-01-28,8.257077,7065148,8260454.85714286,0.434142883964048,7.065148
2024-01-29,8.535289,4820323,7266018.78571429,0.0178952650851844,4.820323
2024-01-30,7.8317165,7134205,6509496.5,0.446947807206135,7.134205
2024-01-31,10.838375,6106445,5990888,0.256374977351273,6.106445
2024-02-01,19.19944,5854905,5710193.28571429,0.209733067156585,5.854905
2024-02-02,9.993151,5603365,5833343.28571429,0.163091156961898,5.603365
2024-02-03,8.185357,5351825,5880845.14285714,0.11644924676721,5.351825
2024-02-04,19.512415,5100285,5939271.85714286,0.0698073365725227,5.100285
2024-02-05,18.921906,5682373,5994246.71428572,0.177741248560299,5.682373
2024-02-06,15.847236,7466718,6045769.71428572,0.508604169949898,7.466718
2024-02-07,13.557363,6515432,6093840.85714286,0.332211563678674,6.515432
2024-02-08,17.376497,6239729,6138460.14285714,0.281089219055927,6.239729
2024-02-09,9.64211,5964026,6190673.71428572,0.229966874433179,5.964026
2024-02-10,11.373668,5688323,5815459.57142857,0.178844529810432,5.688323
2024-02-11,9.268233,5412620,5403622.14285714,0.127722185187684,5.41262
2024-02-12,10.311033,6047868,5114161.78571429,0.245513312512781,6.047868
2024-02-13,8.388886,4840219,4947078.5,0.0215844892452921,4.840219
2024-02-14,9.906781,3632570,4902372.28571429,-0.202344334022197,3.63257
2024-02-15,11.168635,4213506.5,4980043.14285714,-0.0946239394057696,4.2135065
2024-02-16,9.006829,4794443,4725209.28571429,0.0130964552106574,4.794443
2024-02-17,7.9967475,5375379.5,4656353.14285714,0.120816849827084,5.3753795
2024-02-18,8.66945,5956316,4992264.85714286,0.228537244443511,5.956316
2024-02-19,12.383317,4264031,5175317.58571429,-0.0852554127633609,4.264031
2024-02-20,11.246148,4358226,5205511.32857143,-0.0677892653085284,4.358226
2024-02-21,10.613141,5983952,5082846.08571429,0.233661661355893,5.983952
2024-02-22,9.583102,5494875.6,4807321.85714286,0.142974464380696,5.4948756
2024-02-23,8.065064,5005799.2,4703684.57142857,0.0522872674054988,5.0057992
2024-02-24,6.823645,4516722.8,4664945.14285714,-0.0383999295696982,4.5167228
2024-02-25,6.528605,4027646.4,4585202.28571429,-0.129087126544895,4.0276464
2024-02-26,7.5876637,3538570,4554974.41428571,-0.219774323520092,3.53857
2024-02-27,8.884243,4087050,4574261.52857143,-0.118072189054074,4.08705
2024-02-28,8.669456,5425752,4643063.62857143,0.130157191805624,5.425752
2024-02-29,9.493011,5283280.5,4761380.71428572,0.103739354052971,5.2832805
2024-03-01,8.462174,5140809,4778401.57142857,0.0773215163003176,5.140809
2024-03-02,18.256876,4998337.5,4786882,0.0509036785476643,4.9983375
2024-03-03,17.18733,4855866,4535297.14285714,0.0244858407950109,4.855866
2024-03-04,12.406703,3657716,4267922.60714286,-0.197681626406089,3.657716
2024-03-05,8.144811,4146413,3984758.39285714,-0.107064779835313,4.146413
2024-03-06,12.236348,3664658,3685804.5,-0.196394403139128,3.664658
2024-03-07,11.096946,3411658.75,3371060.92857143,-0.243306895378228,3.41165875
2024-03-08,10.715958,3158659.5,3284951.64285714,-0.290219387617328,3.1586595
2024-03-09,8.759057,2905660.25,3099976.21428571,-0.337131879856429,2.90566025
2024-03-10,9.290921,2652661,3131680.78571429,-0.384044372095529,2.652661
2024-03-11,10.127171,3054951,3167983.85714286,-0.309449579807142,3.054951
2024-03-12,7.207441,2851585,3208885.42857143,-0.347158805809578,2.851585
2024-03-13,10.899697,3886590,3254385.5,-0.155242568785437,3.88659
2024-03-14,10.224408,3665780.25,3304484.07142857,-0.196186309461319,3.66578025
2024-03-15,11.460038,3444970.5,3430946.21428571,-0.237130050137201,3.4449705
2024-03-16,9.965412,3224160.75,3393487.07142857,-0.278073790813084,3.22416075
2024-03-17,10.380105,3003351,3326348.27142857,-0.319017531488966,3.003351
2024-03-18,8.261113,3940186,3408931.92142857,-0.145304507964914,3.940186
2024-03-19,9.122703,2589371,3641238.02142857,-0.395779946939378,2.589371
2024-03-20,7.979159,3416618.4,4023266.57142857,-0.242387250192981,3.4166184
2024-03-21,8.047633,4243865.8,4555017.57142857,-0.088994553446584,4.2438658
2024-03-22,8.152026,5071113.2,4539227,0.0643981432998131,5.0711132
2024-03-23,16.405323,5898360.6,4803606.85714286,0.21779084004621,5.8983606
2024-03-24,24.334223,6725608,4971415.8,0.371183536792607,6.725608
2024-03-25,12.406739,3829652,4974008.82857143,-0.165800321360237,3.829652
2024-03-26,11.898903,4440030,4811385.94285714,-0.0526207242352747,4.44003
2024-03-27,8.651986,4591281,4483547.14285714,-0.02457494400606,4.591281
2024-03-28,11.794435,4262017,3990492.42857143,-0.0856288595596244,4.262017
2024-03-29,9.850704,3932753,3927852,-0.146682775113189,3.932753
2024-03-30,18.27242,3603489,3794721,-0.207736690666753,3.603489
2024-03-31,20.28375,3274225,3579750.85714286,-0.268790606220317,3.274225
2024-04-01,10.155181,3391169,3375796.78571429,-0.247106215881574,3.391169
2024-04-02,8.413438,3508113,3182858.78571429,-0.22542182554283,3.508113
2024-04-03,8.654807,3086490,3000936.85714286,-0.303601447479758,3.08649
2024-04-04,11.913078,2834338.5,2830031,-0.350356745318892,2.8343385
2024-04-05,19.594662,2582187,2606675,-0.397112043158026,2.582187
2024-04-06,10.8061905,2330035.5,2361045.14285714,-0.443867340997159,2.3300355
2024-04-07,9.554633,2077884,2240437,-0.490622638836293,2.077884
2024-04-08,11.887895,1827677,2151992.89285714,-0.537017376945867,1.827677
2024-04-09,10.147607,1788704,2095712.82142857,-0.544243961846947,1.788704
2024-04-10,8.204685,2242233,2071596.78571429,-0.460148156453425,2.242233
2024-04-11,8.551985,2215229.75,2079644.78571429,-0.465155245431181,2.21522975
2024-04-12,14.084633,2188226.5,2016174.35714286,-0.470162334408937,2.1882265
2024-04-13,16.890306,2161223.25,2121063.07142857,-0.475169423386693,2.16122325
2024-04-14,10.562049,2134220,2183475.07142857,-0.480176512364448,2.13422
2024-04-15,10.375453,1383384,2272057.82142857,-0.61940059315851,1.383384
2024-04-16,9.688405,2522925,2386811.32142857,-0.408100724409348,2.522925
2024-04-17,8.899198,2679117,2527735.57142857,-0.379138757178972,2.679117
2024-04-18,8.638333,2835309,2694830.57142857,-0.350176789948597,2.835309
2024-04-19,8.065161,2991501,2773781,-0.321214822718222,2.991501
2024-04-20,9.205169,3147693,2812258.71428571,-0.292252855487846,3.147693
2024-04-21,8.709188,3303885,2805183.28571429,-0.263290888257471,3.303885
2024-04-22,8.417329,1936037,2780230.32142857,-0.516924678414038,1.936037
2024-04-23,10.115437,2792269,2737399.82142857,-0.358157500033591,2.792269
2024-04-24,11.991176,2629589,2676691.78571429,-0.388322507390161,2.629589
2024-04-25,13.737321,2660638.25,2598106.21428571,-0.382565187162315,2.66063825
2024-04-26,16.580263,2691687.5,2934120.07142857,-0.376807866934469,2.6916875
2024-04-27,10.135028,2722736.75,3500705.35714286,-0.371050546706623,2.72273675
2024-04-28,9.066958,2753786,3741326.92857143,-0.365293226478777,2.753786
2024-04-29,8.924289,4288134,3917343,-0.0807861038605123,4.288134
2024-04-30,10.182668,6758366,4028753.57142857,0.377257702707203,6.758366
2024-05-01,10.225177,4313940,4075558.64285714,-0.0760010154670794,4.31394
2024-05-02,9.499896,3892750.75,4057758.21428571,-0.154100209127999,3.89275075
2024-05-03,9.894345,3471561.5,3910499.92857143,-0.232199402788919,3.4715615
2024-05-04,11.446117,3050372.25,3337627.78571429,-0.310298596449839,3.05037225
2024-05-05,17.553904,2629183,2894276.35714286,-0.388397790110759,2.629183
2024-05-06,11.911041,3257326,2547912.75,-0.271924110396115,3.257326
2024-05-07,12.170644,2748261,2298536.96428571,-0.366317701925329,2.748261
2024-05-08,13.804557,1210480,2146149,-0.651461390011107,1.21048
2024-05-09,10.738366,1468205.5,2090748.85714286,-0.603672530879832,1.4682055
2024-05-10,9.746775,1725931,2050404.14285714,-0.555883671748557,1.725931
2024-05-11,11.177468,1983656.5,2014216.42857143,-0.508094812617282,1.9836565
2024-05-12,8.114605,2241382,2144738.28571429,-0.460305953486007,2.241382
2024-05-13,8.70515,2974913,2254131.17857143,-0.32429065958834,2.974913
2024-05-14,8.302572,2494947,2342395.10714286,-0.413288556815434,2.494947
2024-05-15,8.097086,2124133,2409530.07142857,-0.482046898577909,2.124133
2024-05-16,10.241872,2233955.75,2455536.07142857,-0.461682969012696,2.23395575
2024-05-17,9.37346,2343778.5,2435967.35714286,-0.441319039447483,2.3437785
2024-05-18,10.350878,2453601.25,2403073.35714286,-0.42095510988227,2.45360125
2024-05-19,9.348971,2563424,2376217.21428571,-0.400591180317058,2.563424
2024-05-20,9.461563,2837932,2372722.77380952,-0.349690419071438,2.837932
2024-05-21,9.605191,2264689,2392590.03571429,-0.45598424321763,2.264689
2024-05-22,9.793169,1936140,2435819,-0.516905579595758,1.93614
2024-05-23,11.27475,2209494.66666667,2502409.66666667,-0.466218675668091,2.20949466666667
2024-05-24,9.805848,2482849.33333333,2568835.57142857,-0.415531771740424,2.48284933333333
2024-05-25,9.514482,2756204,2756204,-0.364844867812757,2.756204
2024-05-26,10.396522,3029558.66666667,2843156.85714286,-0.31415796388509,3.02955866666667
2024-05-27,9.889943,3302913.33333333,3001586.79761905,-0.263471059957422,3.30291333333333
2024-05-28,8.550013,3576268,3231493.82142857,-0.212784156029755,3.576268
2024-05-29,9.606383,2544810,3532877.92857143,-0.404042689088481,2.54481
2024-05-30,11.570294,3318504.25,3905739.11904762,-0.260580107683353,3.31850425
2024-05-31,9.859092,4092198.5,4133967.5,-0.117117526278224,4.0921985
2024-06-01,8.759507,4865892.75,4285797.5,0.0263450551269048,4.86589275
2024-06-02,11.679671,5639587,4490283.07142857,0.169807636532034,5.639587
2024-06-03,11.065654,4900512,4644612.60714286,0.0327643441048305,4.900512
2024-06-04,11.492669,4639078,4748786.10714286,-0.0157121651972206,4.639078
2024-06-05,8.611888,3976209,4802803.57142857,-0.138624928053396,3.976209
2024-06-06,8.383738,4398811,4806665,-0.0602637746301019,4.398811
2024-06-07,10.298571,4821413,4829627,0.0180973787931919,4.821413
2024-06-08,10.48487,5244015,4874421.14285714,0.0964585322164856,5.244015
2024-06-09,8.884362,5666617,4793455.28571429,0.174819685639779,5.666617
2024-06-10,9.258188,5061246,4908012.10714286,0.0625685135937106,5.061246
2024-06-11,8.459115,4952637,5218091.60714286,0.0424296441322539,4.952637
2024-06-12,9.450539,3409448,5723693.78571429,-0.243716824625914,3.409448
2024-06-13,9.896808,5200708.75,6424818.64285714,0.0884284526133661,5.20070875
2024-06-14,10.413222,6991969.5,6559642.64285714,0.420573729852646,6.9919695
2024-06-15,8.170442,8783230.25,7672321.64285714,0.752719007091926,8.78323025
2024-06-16,15.457004,10574491,9386043.21428572,1.08486428433121,10.574491
2024-06-17,13.152806,6005014,10467814.2142857,0.237567091555942,6.005014
2024-06-18,13.282253,12741390,10917634.6428571,1.48666244191631,12.74139
2024-06-19,10.321987,15405499,10735504.5,1.98065597267428,15.405499
2024-06-20,10.046058,12773105.75,9921423.78571429,1.49254334818672,12.77310575
2024-06-21,9.2672415,10140712.5,9765319.5,1.00443072369916,10.1407125
2024-06-22,8.219672,7508319.25,8818675.21428572,0.516318099211592,7.50831925
2024-06-23,8.429976,4875926,7334394.21428572,0.0282054747240299,4.875926
2024-06-24,8.928054,4912284,6314162.17857143,0.0349471721513116,4.912284
2024-06-25,8.919982,6114880,5757979.10714286,0.257939040770578,6.11488
2024-06-26,9.184494,5015532,5665845,0.0540919759351277,5.015532
2024-06-27,10.0574255,5631481.5,6037759.85714286,0.16830467078868,5.6314815
2024-06-28,10.133165,6247431,6368784,0.282517365642233,6.247431
2024-06-29,10.79864,6863380.5,6575063.42857143,0.396730060495786,6.8633805
2024-06-30,9.809871,7479330,6985447.28571429,0.510942755349339,7.47933
2024-07-01,10.994999,7229453,7162163.21428572,0.464609207628428,7.229453
2024-07-02,8.924691,7558836,7290299.21428572,0.525685188806995,7.558836
2024-07-03,8.64453,7888219,7369855.28571429,0.586761169985562,7.888219
2024-07-04,10.435792,6868493,7400831.42857143,0.397678047956509,6.868493
2024-07-05,8.922018,7144383,7427986.14285714,0.448835067132832,7.144383
2024-07-06,11.877537,7420273,7250841.42857143,0.499992086309155,7.420273
2024-07-07,8.309739,7696163,7327268.14285714,0.551149105485479,7.696163
2024-07-08,8.644172,7419536,7589444.21428572,0.499855427774475,7.419536
2024-07-09,7.648546,6318823,7852281.64285714,0.295755257240465,6.318823
2024-07-10,9.091993,8423206,8115780.42857143,0.685961359256951,8.423206
2024-07-11,9.002196,8703725.5,8379940.57142857,0.737976805416046,8.7037255
2024-07-12,9.77668,8984245,9015692.85714286,0.78999225157514,8.984245
2024-07-13,9.657012,9264764.5,9599777.57142857,0.842007697734235,9.2647645
2024-07-14,9.536122,9545284,10050019,0.894023143893329,9.545284
2024-07-15,11.616057,11869802,10380979.1071429,1.32504787078342,11.869802
2024-07-16,9.891128,10407416,10592657.8928571,1.0538843322529,10.407416
2024-07-17,8.122728,11574896,10685055.3571429,1.27036480181676,11.574896
2024-07-18,9.373531,11020446.25,10658171.5,1.16755572394856,11.02044625
2024-07-19,9.445532,10465996.5,10253726.2142857,1.06474664608036,10.4659965
2024-07-20,10.012599,9911546.75,9812725.78571429,0.961937568212162,9.91154675
2024-07-21,9.9663315,9357097,9186149.78571429,0.859128490343962,9.357097
2024-07-22,9.072205,9038685,8732969.53571429,0.800086811450304,9.038685
2024-07-23,9.231471,7320413,8453185.03571429,0.481475503848944,7.320413
2024-07-24,10.244909,7188864,8346796.28571429,0.45708297524832,7.188864
2024-07-25,10.127226,7848184.5,8413803.28571429,0.57933775600095,7.8481845
2024-07-26,9.530258,8507505,8141481.71428572,0.70159253675358,8.507505
2024-07-27,8.1208105,9166825.5,8160370.85714286,0.823847317506209,9.1668255
2024-07-28,10.528976,9826146,8300801.14285714,0.946102098258839,9.826146
2024-07-29,11.117294,7132434,8398275.39285714,0.446619418786978,7.132434
2024-07-30,7.8071637,7452637,8452793.60714286,0.505993194608197,7.452637
2024-07-31,8.516821,8171876,8464355.78571429,0.639358388400504,8.171876
2024-08-01,9.683707,8530504.25,8432961.92857143,0.705857182348893,8.53050425
2024-08-02,10.161946,8889132.5,8978717.64285714,0.772355976297283,8.8891325
2024-08-03,10.752335,9247760.75,9783348.35714286,0.838854770245672,9.24776075
2024-08-04,10.043613,9606389,9981393.64285714,0.905353564194062,9.606389
2024-08-05,9.240222,10952724,10108042.5,1.15499829728607,10.952724
2024-08-06,8.79126,13085052,10163294.9285714,1.55038611266978,13.085052
2024-08-07,9.524011,9558193,10147150.9285714,0.896416800642567,9.558193
2024-08-08,8.764835,9417046.25,10059610.5,0.87024460521531,9.41704625
2024-08-09,8.036592,9275899.5,9477283.64285714,0.844072409788054,9.2758995
2024-08-10,7.612755,9134752.75,9190572.21428572,0.817900214360798,9.13475275
2024-08-11,8.468051,8993606,8596652.35714286,0.791728018933542,8.993606
2024-08-12,8.313455,6876436,8420348.5,0.399150882069081,6.876436
2024-08-13,7.6482415,11078072,8661660.64285714,1.1782410028561,11.078072
2024-08-14,8.591241,5400754,9320588.78571429,0.125521927151705,5.400754
2024-08-15,8.459722,8182919.25,10397132.9285714,0.641406087672021,8.18291925
2024-08-16,10.272823,10965084.5,11824091.1428571,1.15729024819234,10.9650845
2024-08-17,9.861714,13747249.75,12698776.8571429,1.67317440871265,13.74724975
2024-08-18,8.373923,16529415,14169378.8,2.18905856923297,16.529415
2024-08-19,11.233414,16865143.5,15027399.3642857,2.25131116741535,16.8651435
2024-08-20,9.779403,17200872,15272838.55,2.31356376559774,17.200872
2024-08-21,10.222651,15694967.6,14905696.3571429,2.0343308094612,15.6949676
2024-08-22,9.948329,14189063.2,13925972.7857143,1.75509785332466,14.1890632
2024-08-23,8.509114,12683158.8,12922130.6428571,1.47586489718812,12.6831588
2024-08-24,7.8842087,11177254.4,11894169.9285714,1.19663194105159,11.1772544
2024-08-25,10.056879,9671350,11030299.2714286,0.917398984915049,9.67135
2024-08-26,9.194312,9838248.5,10325851.5285714,0.948346209406693,9.8382485
2024-08-27,7.1271343,10005147,9780826.7,0.979293433898336,10.005147
2024-08-28,7.6937175,9647873,9395224.78571429,0.91304575232524,9.647873
2024-08-29,9.009545,9257929,9169045.78571429,0.840740222274523,9.257929
2024-08-30,9.345357,8867985,8747585.71428572,0.768434692223807,8.867985
2024-08-31,8.813558,8478041,8002437.42857143,0.69612916217309,8.478041
2024-09-01,8.57403,8088097,7326823.57142857,0.623823632122374,8.088097
2024-09-02,8.038892,6888028,6725411.28571429,0.401300333539928,6.888028
2024-09-03,7.6448827,4789109,6198200.57142857,0.0121073960193619,4.789109
2024-09-04,9.715549,4918576,5745191.42857143,0.0361138688951495,4.918576
2024-09-05,8.069722,5048043,5366383.85714286,0.060120341770937,5.048043
2024-09-06,8.620225,5177510,5323433.57142857,0.0841268146467246,5.17751
2024-09-07,7.962534,5306977,5744747.71428572,0.108133287522512,5.306977
2024-09-08,10.10867,5436444,6069986.34285714,0.1321397603983,5.436444
2024-09-09,8.298739,6587376,6299149.45714286,0.345551810108851,6.587376
2024-09-10,12.715039,7738308,6432237.05714286,0.558963859819402,7.738308
2024-09-11,9.454785,7195246.4,6469249.14285714,0.458266434450144,7.1952464
2024-09-12,12.458602,6652184.8,6410185.71428572,0.357569009080885,6.6521848
2024-09-13,11.93153,6109123.2,5853909.85714286,0.256871583711627,6.1091232
2024-09-14,9.736803,5566061.6,5483933.42857143,0.156174158342368,5.5660616
2024-09-15,10.18068,5023000,5051616.22857143,0.0554767329731094,5.023
2024-09-16,14.83173,2693445,4690392.54285714,-0.376481981758485,2.693445
2024-09-17,9.080281,5148473,4400262.37142857,0.0787426167206566,5.148473
2024-09-18,9.897591,4169026,4181225.71428571,-0.102871754808548,4.169026
2024-09-19,9.831517,4123619,4033282.57142857,-0.111291366863132,4.123619
2024-09-20,8.583582,4078212,4224236.42857143,-0.119710978917717,4.078212
2024-09-21,8.509746,4032805,3965029.35714286,-0.128130590972301,4.032805
2024-09-22,10.595087,3987398,3746300.64285714,-0.136550203026886,3.987398
2024-09-23,9.972437,4030122,3629155.85714286,-0.128628087374672,4.030122
2024-09-24,10.067339,3334023.5,3613595,-0.257702444231063,3.3340235
2024-09-25,12.397049,2637925,3699618.07142857,-0.386776801087454,2.637925
2024-09-26,11.821359,3303605.5,3887225.07142857,-0.263342714662414,3.3036055
2024-09-27,10.531167,3969286,3559201.07142857,-0.139908628237374,3.969286
2024-09-28,10.137638,4634966.5,3422621.92857143,-0.0164745418123333,4.6349665
2024-09-29,11.106133,5300647,3477487.64285714,0.106959544612707,5.300647
2024-09-30,7.2904453,1733954,3425371.67857143,-0.55439600360237,1.733954
2024-10-01,9.001075,2377969.5,3266274.03571429,-0.434979158905754,2.3779695
2024-10-02,7.6900363,3021985,3000194.71428571,-0.315562314209138,3.021985
2024-10-03,6.9166913,2938793.75,2627133.71428571,-0.330988086696551,2.93879375
2024-10-04,6.9266906,2855602.5,2802619.78571429,-0.346413859183964,2.8556025
2024-10-05,7.3985925,2772411.25,2925123.14285714,-0.361839631671376,2.77241125
2024-10-06,9.699288,2689220,2933184,-0.377265404158789,2.68922
2024-10-07,9.215833,2962356.5,3045033.89285714,-0.32661895387696,2.9623565
2024-10-08,7.4302773,3235493,3260672.82142857,-0.275972503595131,3.235493
2024-10-09,6.9350095,3078411,3580100.78571429,-0.305099499449476,3.078411
2024-10-10,8.975007,3721743,4003317.78571429,-0.18580939302756,3.721743
2024-10-11,9.746032,4365075,4193726,-0.0665192866056445,4.365075
2024-10-12,9.694091,5008407,4075479,0.0527708198162713,5.008407
2024-10-13,6.9110484,5651739,4394580.14285714,0.172060926238187,5.651739
2024-10-14,6.7396483,4295214,4510446.60714286,-0.0794732918855644,4.295214
2024-10-15,6.699123,2407764,4423078.39285714,-0.429454501223892,2.407764
2024-10-16,8.1692915,5312119,4132475.5,0.109086745033131,5.312119
2024-10-17,9.960555,4532808.25,3638637.92857143,-0.0354172782444969,4.53280825
2024-10-18,9.359935,3753497.5,3390130.92857143,-0.179921301522125,3.7534975
2024-10-19,9.480598,2974186.75,3377026.5,-0.324425324799753,2.97418675
2024-10-20,11.241387,2194876,2914781.07142857,-0.468929348077381,2.194876
2024-10-21,9.670221,2555665,2551413.42857143,-0.402029896152315,2.555665
2024-10-22,6.87216,2316033,2286923.57142857,-0.446463760443375,2.316033
2024-10-23,6.033512,2076401,2121311.5,-0.490897624734436,2.076401
2024-10-24,7.249056,1989234.75,2054577.21428571,-0.507060463267105,1.98923475
2024-10-25,6.964604,1902068.5,1954395.5,-0.523223301799775,1.9020685
2024-10-26,8.065488,1814902.25,1864690.07142857,-0.539386140332444,1.81490225
2024-10-27,6.8087125,1727736,1844533.64285714,-0.555548978865114,1.727736
2024-10-28,11.740253,1854393,1872145.39285714,-0.532063551420061,1.854393
2024-10-29,13.43798,1688095,1947525.32142857,-0.56289942794688,1.688095
2024-10-30,9.623611,1935306,2070673.42857143,-0.517060224396197,1.935306
2024-10-31,9.089904,2182517,2241589.71428571,-0.471221020845514,2.182517
2024-11-01,8.326186,2429728,2513441.21428571,-0.42538181729483,2.429728
2024-11-02,10.507842,2676939,2928078.64285714,-0.379542613744147,2.676939
2024-11-03,11.52822,2924150,3013861.64285714,-0.333703410193464,2.92415
2024-11-04,8.66277,3757353.5,3095835.15714286,-0.179206301101871,3.7573535
2024-11-05,8.804463,4590557,3173999.18571429,-0.0247091920102778,4.590557
2024-11-06,9.499896,2535787,3248353.72857143,-0.405715782654859,2.535787
2024-11-07,8.796224,2756331.6,3318898.78571429,-0.36482120752914,2.7563316
2024-11-08,10.672427,2976876.2,3301921.14285714,-0.323926632403422,2.9768762
2024-11-09,9.155688,3197420.8,3252772.85714286,-0.283032057277703,3.1974208
2024-11-10,6.5803084,3417965.4,3121697,-0.242137482151985,3.4179654
2024-11-11,7.7596188,3638510,3014151.2,-0.201242907026266,3.63851
2024-11-12,5.8035245,4246519,2930135.45714286,-0.0885025827217348,4.246519
2024-11-13,5.157655,1618256,2869649.77142857,-0.575849353867556,1.618256
2024-11-14,4.609927,2003511,2832694.14285714,-0.504413283612112,2.003511
2024-11-15,14.991376,2388766,2739593.85714286,-0.432977213356669,2.388766
2024-11-16,6.2896385,2774021,2844812.57142857,-0.361541143101225,2.774021
2024-11-17,5.21925,3159276,3018632.28571429,-0.290105072845781,3.159276
2024-11-18,9.102479,2986808,3195501.96428571,-0.322085024215175,2.986808
2024-11-19,6.0008016,4983050,3375421.60714286,0.0480689874365039,4.98305
2024-11-20,4.9891315,2834994,3558391.21428571,-0.350235198955957,2.834994
2024-11-21,5.4359226,3241598.75,3744410.78571429,-0.274840342335804,3.24159875
2024-11-22,4.6504903,3648203.5,3882395.07142857,-0.19944548571565,3.6482035
2024-11-23,4.1893277,4054808.25,3662528.35714286,-0.124050629095497,4.05480825
2024-11-24,5.2541275,4461413,3730703.07142857,-0.0486557724753439,4.461413
2024-11-25,6.3349175,3952698,3788022.42857143,-0.142984465107492,3.952698
2024-11-26,5.359253,3443983,3834486.42857143,-0.237313157739639,3.443983
2024-11-27,5.8155503,3312217,3870095.07142857,-0.261745923656445,3.312217
2024-11-28,5.044732,3642834.25,3894848.35714286,-0.200441081153008,3.64283425
2024-11-29,3.889157,3973451.5,4032924.35714286,-0.139136238649571,3.9734515
2024-11-30,3.8628557,4304068.75,3974506.07142857,-0.0778313961461337,4.30406875
2024-12-01,3.2341394,4634686,3940244.38571429,-0.0165265536426967,4.634686
2024-12-02,4.0782824,4919230,3864084.55,0.036235137119954,4.91923
2024-12-03,3.8180234,3035055,3746026.56428571,-0.31313880396725,3.035055
2024-12-04,3.3948927,3072385.2,3586070.42857143,-0.306216835946459,3.0723852
2024-12-05,3.7048006,3109715.4,3384216.14285714,-0.299294867925668,3.1097154
2024-12-06,4.3841624,3147045.6,3218485.64285714,-0.292372899904877,3.1470456
2024-12-07,3.6452458,3184375.8,3398695.92857143,-0.285450931884087,3.1843758
2024-12-08,3.7268512,3221706,3623403.32857143,-0.278528963863296,3.221706
2024-12-09,4.3812337,3759116.5,3795375.73571429,-0.178879396086075,3.7591165
2024-12-10,5.8903384,4296527,3914613.15,-0.0792298283088544,4.296527
2024-12-11,5.1781535,4645337,3981115.57142857,-0.014551587492249,4.645337
2024-12-12,6.091509,4313522.25,3994883,-0.0760784769363639,4.31352225
2024-12-13,5.6491437,3981707.5,4017362.78571429,-0.137605366380479,3.9817075
2024-12-14,5.426655,3649892.75,3951201.92857143,-0.199132255824594,3.64989275
2024-12-15,6.2555923,3318078,3969275.78571429,-0.260659145268709,3.318078
