Sample_Date,Mean viral gene copies/L,smoothed,zscore
2022-07-10,1984302.6666666667,2223098.8571428573,-0.1457449767053588
2022-07-11,1854745.0,2466114.0,-0.21590188436922547
2022-07-12,2961769.0,2653815.785714286,0.38356384041498354
2022-07-13,2448852.0,2845951.452380952,0.10581361895714511
2022-07-14,3655851.0,3042521.0,0.7594169106191285
2022-07-15,3557330.5,3243524.4285714286,0.7060669715585457
2022-07-16,3458810.0,3285083.1428571427,0.6527170324979629
2022-07-17,3360289.5,3398617.285714286,0.5993670934373799
2022-07-18,3261769.0,3338424.5714285714,0.5460171543767971
2022-07-19,3252680.0,3338417.5,0.5410953604748007
2022-07-20,3243591.0,3369032.0238095233,0.5361735665728043
2022-07-21,3234502.0,3430268.1428571427,0.5312517726708079
2022-07-22,3557281.0,3522125.8571428573,0.706040166761742
2022-07-23,3673111.6666666665,3418689.285714286,0.7687637522897625
2022-07-24,3788942.3333333335,3312181.0476190476,0.8314873378177832
2022-07-25,3904773.0,3202601.1428571427,0.8942109233458037
2022-07-26,2528624.0,3042539.8571428573,0.14901103816168443
2022-07-27,2498033.3333333335,2892129.714285714,0.13244585424068056
2022-07-28,2467442.6666666665,2751370.714285714,0.11588067031967644
2022-07-29,2436852.0,2620262.8571428573,0.09931548639867258
2022-07-30,2620240.6666666665,2640563.285714286,0.19862247520880041
2022-07-31,2803629.3333333335,2620049.3809523806,0.2979294640189285
2022-08-01,2987018.0,2558721.1428571427,0.39723645282905634
2022-08-02,2670727.0,2511201.1142857145,0.22596138240806973
2022-08-03,2354436.0,2446920.819047619,0.05468631198708315
2022-08-04,2038145.0,2365880.257142857,-0.11658875843390344
2022-08-05,2104211.8,2268079.4285714286,-0.08081285642439572
2022-08-06,2170278.6,2224901.1428571427,-0.04503695441488775
2022-08-07,2236345.4,2186637.1428571427,-0.009261052405380037
2022-08-08,2302412.2,2188891.5142857144,0.02651484960412793
2022-08-09,2368479.0,2177041.7142857146,0.06229075161363565
2022-08-10,2086588.0,2151087.742857143,-0.09035633880639632
2022-08-11,2053925.6,2111029.6,-0.10804338921288406
2022-08-12,2021263.2,2056867.2857142857,-0.12573043961937194
2022-08-13,1988600.8,1962738.7142857143,-0.14341749002585968
2022-08-14,1955938.4,1929618.2857142857,-0.16110454043234756
2022-08-15,1923276.0,1875500.0571428572,-0.1787915908388353
2022-08-16,1709579.0,1830973.7428571428,-0.2945108769511609
2022-08-17,1854745.0,1767673.2,-0.21590188436922547
2022-08-18,1675098.0,1685598.4285714286,-0.3131827193468852
2022-08-19,1709579.0,1584749.4285714286,-0.2945108769511609
2022-08-20,1545497.0,1543830.7142857143,-0.38336309248943523
