Sample_Date,Mean viral gene copies/L,smoothed,zscore
2023-02-13,6956620.875,7016282.464285715,0.4140191962088692
2023-02-14,7378099.0,7010148.678571428,0.49217195463804647
2023-02-15,9075759.0,6699053.089285715,0.8069612734784422
2023-02-16,7362504.5,6082995.696428572,0.4892803379228876
2023-02-17,5649250.0,5465734.428571428,0.17159940236733312
2023-02-18,3935995.5,4615501.857142857,-0.1460815331882214
2023-02-19,2222741.0,3555952.771428571,-0.4637624687437759
2023-02-20,2635792.0,2774360.6714285715,-0.38717231350872044
2023-02-21,1426471.0,2270725.557142857,-0.6114111680787675
2023-02-22,1658915.4,2045047.4285714286,-0.5683100675378674
2023-02-23,1891359.8,2097326.285714286,-0.5252089669969674
2023-02-24,2123804.2,1995365.5714285714,-0.4821078664560672
2023-02-25,2356248.6,1956169.2857142857,-0.4390067659151671
2023-02-26,2588693.0,1929929.657142857,-0.395905665374267
2023-02-27,1922067.0,1922257.9714285715,-0.5195150715340974
2023-02-28,1152097.0,1933154.2285714285,-0.6622870823180821
2023-03-01,1475238.0,1962618.4285714286,-0.6023685266123434
2023-03-02,1837658.0,2010650.5714285714,-0.535166645826947
2023-03-03,2200078.0,2176687.0,-0.46796476504155043
2023-03-04,2562498.0,2475491.1428571427,-0.4007628842561539
2023-03-05,2924918.0,3145631.5714285714,-0.33356100347075746
2023-03-06,3084322.0,3613554.1428571427,-0.3040034497907306
2023-03-07,3243726.0,3879258.8571428573,-0.2744458961107037
2023-03-08,6166221.0,3942745.714285714,0.2674589672685726
2023-03-09,5113116.0,3804014.714285714,0.07218653013898545
2023-03-10,4060011.0,3758506.5714285714,-0.12308590699060168
2023-03-11,3006906.0,3628517.0,-0.3183583441201888
2023-03-12,1953801.0,2907916.0,-0.5136307812497759
2023-03-13,2765765.0,2406818.785714286,-0.3630720153703165
2023-03-14,2333799.0,2125225.3571428573,-0.443169492428273
2023-03-15,1122014.0,2063135.7142857143,-0.6678652352336691
2023-03-16,1605435.5,2220549.8571428573,-0.5782266004671067
2023-03-17,2088857.0,2034882.5714285714,-0.48858796570054436
2023-03-18,2572278.5,1986466.142857143,-0.39894933093398194
2023-03-19,3055700.0,2052432.4285714286,-0.3093106961674196
2023-03-20,1466094.0,2044679.3214285714,-0.6040640566545642
2023-03-21,1994884.0,1963206.8214285714,-0.5060129487120947
2023-03-22,1583778.0,1808014.9285714286,-0.5822424515048799
2023-03-23,1551163.75,1579103.642857143,-0.5882899625153238
2023-03-24,1518549.5,1751574.5,-0.5943374735257679
2023-03-25,1485935.25,1691430.7857142857,-0.6003849845362119
2023-03-26,1453321.0,1777705.5,-0.6064324955466559
2023-03-27,2673390.0,1857916.7071428571,-0.3802006885604026
2023-03-28,1573878.0,1932064.407142857,-0.5840781631647646
2023-03-29,2187701.0,2000148.5999999999,-0.47025977546724673
2023-03-30,2112642.2,2062169.2857142857,-0.48417758499623215
2023-03-31,2037583.4,1939171.7142857143,-0.4980953945252177
2023-04-01,1962524.6,2010278.5,-0.5120132040542031
2023-04-02,1887465.8,2030727.5,-0.5259310135831887
2023-04-03,1812407.0,2038381.7571428572,-0.5398488231121741
2023-04-04,2071625.5,2033241.2714285715,-0.4917831238285548
2023-04-05,2330844.0,2015306.0428571429,-0.44371742454493557
2023-04-06,2166222.0,1984576.0714285714,-0.4742425280675158
2023-04-07,2001600.0,1941051.357142857,-0.5047676315900961
2023-04-08,1836978.0,1897588.142857143,-0.5352927351126764
2023-04-09,1672356.0,1830490.5714285714,-0.5658178386352566
2023-04-10,1507734.0,1786993.4642857143,-0.5963429421578369
2023-04-11,1767383.0,1767096.8214285714,-0.5481974172308257
2023-04-12,1861161.0,1770800.642857143,-0.5308085921762125
2023-04-13,1861742.25,1798104.9285714286,-0.5307008136507269
2023-04-14,1862323.5,1850252.357142857,-0.5305930351252411
2023-04-15,1862904.75,1841321.2142857143,-0.5304852565997555
2023-04-16,1863486.0,1737133.0714285714,-0.5303774780742698
2023-04-17,1872766.0,1668951.0357142857,-0.5286567301749031
2023-04-18,1704865.0,1636775.107142857,-0.5597898436502877
2023-04-19,1131844.0,1640605.2857142857,-0.6660425033531978
2023-04-20,1384468.0,1680441.5714285714,-0.619199592003024
2023-04-21,1637092.0,1697396.5714285714,-0.5723566806528501
2023-04-22,1889716.0,1716781.857142857,-0.5255137693026762
2023-04-23,2142340.0,1716020.5714285714,-0.4786708579525024
2023-04-24,1991451.0,1706951.607142857,-0.5066495141796082
2023-04-25,1840562.0,1689574.9642857143,-0.5346281704067141
2023-04-26,1126515.0,1663890.642857143,-0.6670306354173923
2023-04-27,1320985.25,1629898.642857143,-0.6309709075966146
2023-04-28,1515455.5,1589414.357142857,-0.594911179775837
2023-04-29,1709925.75,1545114.4285714286,-0.5588514519550593
2023-04-30,1904396.0,1577450.0,-0.5227917241342815
2023-05-01,1708061.0,1577102.607142857,-0.5591972240073593
2023-05-02,1530462.5,1544072.25,-0.59212850049504
2023-05-03,1352864.0,1528861.9285714286,-0.6250597769827206
2023-05-04,1318553.5,1531471.642857143,-0.6314218158621625
2023-05-05,1284243.0,1543192.5,-0.6377838547416045
2023-05-06,1603453.5,1704056.4285714286,-0.5785941136499241
2023-05-07,1922664.0,1797918.5714285714,-0.5194043725582437
2023-05-08,1790107.0,1888962.8214285714,-0.5439838099824196
2023-05-09,2656510.0,1977189.1785714286,-0.3833306696532162
2023-05-10,2009899.0,2012094.642857143,-0.5032287860279362
2023-05-11,1955863.25,1993679.2142857143,-0.5132483876769883
2023-05-12,1901827.5,2024952.7857142857,-0.5232679893260405
2023-05-13,1847791.75,1946482.2142857143,-0.5332875909750927
2023-05-14,1793756.0,1990703.357142857,-0.5433071926241448
2023-05-15,2009022.0,2010839.0357142857,-0.5033914041214431
2023-05-16,2107216.0,2006889.25,-0.4851837404112692
2023-05-17,2319447.0,1978854.0,-0.4458307180588453
2023-05-18,2096813.0,1926733.2857142857,-0.48711272105750975
2023-05-19,1874179.0,1834789.4285714286,-0.5283947240561742
2023-05-20,1651545.0,1863195.5714285714,-0.5696767270548386
2023-05-21,1428911.0,1677480.857142857,-0.610958730053503
2023-05-22,1365415.0,1533943.8214285714,-0.6227325025339112
2023-05-23,2306059.0,1432584.4642857143,-0.44831319358435406
2023-05-24,1019444.0,1373402.7857142857,-0.6868843205825962
2023-05-25,1092053.75,1356398.7857142857,-0.6734206271789279
2023-05-26,1164663.5,1328597.642857143,-0.6599569337752597
2023-05-27,1237273.25,1213178.642857143,-0.6464932403715915
2023-05-28,1309883.0,1283987.5,-0.6330295469679232
2023-05-29,1170807.0,1347538.4785714285,-0.6588177727063201
2023-05-30,1498126.0,1403831.5785714288,-0.598124509595026
